Date,px_SPY,px_QQQ,px_TLT,px_GLD,ret_SPY,ret_QQQ,ret_TLT,ret_GLD,w_ew_SPY,w_ew_QQQ,w_ew_TLT,w_ew_GLD,w_iv_SPY,w_iv_QQQ,w_iv_TLT,w_iv_GLD,w_hrp_SPY,w_hrp_QQQ,w_hrp_TLT,w_hrp_GLD,ret_ew,ret_iv,ret_hrp
2012-02-13,106.03484344482422,55.89278030395508,80.68428802490234,167.50999450683594,0.007442704419397428,0.009284591329812075,0.0012820597789604538,0.0022136838491002564,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.005055759844317553,0.004348347910749829,0.003640129505889403
2012-02-14,105.90167999267578,56.03461456298828,81.11136627197266,167.1199951171875,-0.001255846171147823,0.002537613234873781,0.005293202152797161,-0.0023282156434702994,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0010616883932632049,0.0011017279717664393,0.0012491719637541113
2012-02-15,105.40819549560547,55.64455795288086,80.9666976928711,168.11000061035156,-0.004659836341637247,-0.006960993899029377,-0.0017835796109817448,0.0059239200699465755,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0018701224454254484,-0.0011370248837335752,-0.00031533268972247465
2012-02-16,106.57538604736328,56.40693283081055,80.31925964355469,168.0,0.011073053155591372,0.013700798532270797,-0.00799634995331433,-0.0006543371004235077,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.004030791158531083,0.0022532455289002605,0.0004324847378520194
2012-02-17,106.85735321044922,56.229644775390625,80.29859161376953,167.35000610351562,0.0026457062323999025,-0.00314301889010149,-0.00025732345986351213,-0.0038690112885975125,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.001155911851540653,-0.0010712565753874148,-0.0013182102381845496
2012-02-21,106.90440368652344,56.38920211791992,79.41004943847656,171.02000427246094,0.0004403110750978989,0.0028376018231424105,-0.011065476460244694,0.021930074903464325,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.003535627835364985,0.003384199080554794,0.0037448536248464908
2012-02-22,106.5597152709961,56.13212585449219,80.40876770019531,172.94000244140625,-0.0032242676975036133,-0.0045589625987284554,0.012576723837610881,0.01122674611729324,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.004005059914668013,0.005571185826054766,0.0072898942283795625
2012-02-23,107.02969360351562,56.50444030761719,80.40876770019531,173.02000427246094,0.0044104691094970505,0.006632822959353524,0.0,0.00046259876214471696,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.002876472707748823,0.0022871604459725105,0.001728864379542659
2012-02-24,107.26467895507812,56.69947052001953,80.9322738647461,172.22999572753906,0.00219551550276309,0.0034515909075565343,0.006510560720227376,-0.004565995407547319,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0018979179307499205,0.0018189069585517021,0.0016548446617365398
2012-02-27,107.44490814208984,56.77926254272461,81.64857482910156,171.6999969482422,0.0016802286527812793,0.0014072798559363608,0.008850622009614506,-0.003077273369589517,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0022152142871856573,0.0025061865015292553,0.002678724458722847
2012-02-28,107.75822448730469,57.35547637939453,81.37998962402344,173.49000549316406,0.0029160650851922654,0.01014831491050705,-0.0032895271673791804,0.010425210114951122,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.005050015735817814,0.004328913996805931,0.004043080676733196
2012-02-29,107.33524322509766,57.098384857177734,80.88408660888672,164.2899932861328,-0.003925280545587162,-0.0044824232740425796,-0.006093672626745206,-0.053029061708074865,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.016882609538612453,-0.018667121395317524,-0.021336958967803816
2012-03-01,107.89138793945312,57.55051803588867,80.12258911132812,166.61000061035156,0.005181380296396698,0.007918493313635366,-0.00941467635334503,0.014121415904973178,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.004451653290415053,0.00365062144984491,0.0031624864429612193
2012-03-02,107.5623779296875,57.506187438964844,80.87508392333984,166.33999633789062,-0.003049455716987004,-0.0007702901457148359,0.009391793504902157,-0.001620576624883352,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0009878677543292413,0.0015971850718469582,0.0022799881510564037
2012-03-05,107.12367248535156,56.9122314453125,80.23306274414062,165.64999389648438,-0.004078614221626031,-0.010328558023130152,-0.007938429835915639,-0.004148145103987089,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.006623436796164728,-0.006334673158516615,-0.0062780788368573615
2012-03-06,105.55699920654297,56.35375213623047,81.2064437866211,162.6999969482422,-0.014624902623860514,-0.009812992653761565,0.01213191930095614,-0.0178086148924681,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.00752864771728351,-0.0064273429787762675,-0.005282438390517237
2012-03-07,106.29334259033203,56.788124084472656,80.70940399169922,163.6300048828125,0.006975789282795519,0.007707950789010987,-0.006120694020635864,0.005716090670033314,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.003569784180300989,0.0026742251304972377,0.0018276700050286303
2012-03-08,107.35089111328125,57.39979934692383,79.90167999267578,165.27999877929688,0.009949339226494658,0.010771182748373631,-0.01000780527516365,0.010083687876597303,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.005199101144075485,0.003930167447858806,0.002760877412497744
2012-03-09,107.76606750488281,57.6391487121582,80.06043243408203,166.3800048828125,0.003867470379574689,0.004169864145129765,0.0019868473531570174,0.006655409678363311,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0041698978890561955,0.004127558122201589,0.004152585010899289
2012-03-12,107.77388000488281,57.665748596191406,80.04666137695312,165.07000732421875,7.249499012895733e-05,0.0004614898836559078,-0.00017200827812469122,-0.007873527588344698,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.001877887748171131,-0.0022004220682161194,-0.0026478964107275044
2012-03-13,109.71658325195312,58.7384033203125,78.63832092285156,162.3000030517578,0.018025733572757163,0.018601245110549725,-0.01759399367663128,-0.016780784815864758,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0005630500477027123,-0.0028405753824535126,-0.006722526546685194
2012-03-14,109.59912109375,58.94227600097656,76.65701293945312,159.57000732421875,-0.001070596209994834,0.0034708584016542865,-0.025195196949108434,-0.01682067576220847,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.009903902629914363,-0.012286383829810852,-0.014692310744337923
2012-03-15,110.233642578125,59.11071014404297,76.77442169189453,161.0800018310547,0.005789476029029794,0.0028576117940137813,0.0015316113678227605,0.00946289676961598,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.004910398990120579,0.005026470288111833,0.005107344764064896
2012-03-16,110.3862533569336,59.06898498535156,76.92626953125,161.3000030517578,0.0013844301543464166,-0.0007058815329696877,0.0019778441310160932,0.001365788541111801,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0010055453233761558,0.0012160261915646763,0.001342779709642002
2012-03-19,110.81900787353516,59.48632049560547,76.00807189941406,161.58999633789062,0.003920366018785426,0.007065222305028707,-0.011936073820178361,0.0017978504689784014,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.00021184124315354325,-0.001082536238505839,-0.0022401675559853324
2012-03-20,110.49640655517578,59.59287643432617,76.31184387207031,160.1300048828125,-0.0029110648484376167,0.0017912679391318687,0.0039965751671513505,-0.009035159899535072,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0015395954104223675,-0.001729063461083587,-0.0018664580862190363
2012-03-21,110.31546783447266,59.601776123046875,77.17475128173828,160.2100067138672,-0.0016375077375279101,0.00014934148598300112,0.011307647225960782,0.0004996054993768873,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.00257977161844819,0.0032853190684289752,0.004056078449015646
2012-03-22,109.52080535888672,59.47745895385742,77.42325592041016,159.57000732421875,-0.007203545352119756,-0.0020857963852084493,0.003220025131855264,-0.0039947529044891406,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0025160173774905203,-0.002204918979491067,-0.001671561930311556
2012-03-23,109.8748550415039,59.44194030761719,78.15507507324219,161.52999877929688,0.0032327162081853267,-0.0005971782733319442,0.00945218777138912,0.012282956477502438,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.006092670545936235,0.007102679865130673,0.008103590384269044
2012-03-26,111.41694641113281,60.480865478515625,77.754638671875,164.39999389648438,0.014034979787198809,0.017477982137223513,-0.005123613546425765,0.0177675672560913,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.011039228908521964,0.009723269554699467,0.008670290717992994
2012-03-27,111.07076263427734,60.56965637207031,78.3138656616211,163.24000549316406,-0.0031071016394403905,0.001468082390226888,0.0071922009965994516,-0.007055890793102537,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.00037567726142914704,-0.0002744272547898802,-9.857292614065842e-05
2012-03-28,110.52002716064453,60.3299446105957,78.20337677001953,161.50999450683594,-0.004958419844889539,-0.003957621288159463,-0.0014108471171498937,-0.010597959618425579,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.005231211967156119,-0.005296289105129408,-0.005433962074117962
2012-03-29,110.33118438720703,60.099037170410156,78.79022216796875,161.27999877929688,-0.0017086746926239238,-0.003827410114097707,0.007504092817820496,-0.0014240340248994343,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0001359934965498577,0.0008796449014359404,0.0015156644907279723
2012-03-30,110.78755950927734,59.98360061645508,77.45780944824219,162.1199951171875,0.004136410975782434,-0.0019207721020182422,-0.01691088923300743,0.0052083106662228484,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0023717349232550977,-0.003097090033092755,-0.0039706813334391185
2012-04-02,111.59796142578125,60.60519790649414,77.88693237304688,162.94000244140625,0.0073149180295468685,0.010362787222688796,0.005540085988249288,0.005058027072021742,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.007068954578126674,0.006628057462642516,0.006271714921781821
2012-04-03,111.1415786743164,60.587440490722656,76.53726959228516,159.88999938964844,-0.004089525880527467,-0.0002930015309723366,-0.017328488099869976,-0.01871856515317416,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.010107395166135985,-0.011731499739348616,-0.013423783489585145
2012-04-04,110.0401382446289,59.761600494384766,77.58937072753906,157.2100067138672,-0.009910246397661027,-0.01363054767867844,0.013746259055992693,-0.01676147780356274,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0066390032059773785,-0.00513627438391713,-0.003977334120499181
2012-04-05,109.98504638671875,60.134552001953125,78.14995574951172,158.30999755859375,-0.0005006523872923552,0.0062406546090312265,0.007225023437053002,0.006996951833534437,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.004990494373081578,0.005151091177303573,0.005682082316340898
2012-04-09,108.74977111816406,59.681678771972656,79.97721099853516,159.3699951171875,-0.011231301973645857,-0.007530998650588816,0.023381398383387486,0.006695708261895694,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0028287015052621267,0.005228446542170256,0.007977127244394042
2012-04-10,106.92438507080078,58.72264862060547,80.88392639160156,161.10000610351562,-0.016785194383350688,-0.016069088053494274,0.01133717194868189,0.010855311785985977,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0026654496755442736,-7.084804376073861e-05,0.002949852387682291
2012-04-11,107.78988647460938,59.00680923461914,79.91495513916016,161.07000732421875,0.008094518413507723,0.004839029244909865,-0.011979775162621387,-0.00018621215493686005,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0001918900852148353,-0.0010335589325239595,-0.0024670855712417383
2012-04-12,109.19820404052734,59.681678771972656,79.58269500732422,162.6999969482422,0.013065396132963869,0.011437146765047812,-0.004157671505381599,0.010119758799926215,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.007616157548139074,0.006611086609286424,0.005546631008307629
2012-04-13,107.9000244140625,58.77595520019531,80.87008666992188,160.85000610351562,-0.011888287338343462,-0.015175906415733853,0.01617677891505398,-0.011370564716820963,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.005564494888961075,-0.003576772729701726,-0.0017997230959645575
2012-04-16,107.82920837402344,58.11882781982422,80.7524185180664,160.4600067138672,-0.0006563116220188459,-0.011180207588849411,-0.0014550269042710173,-0.0024246153239028123,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.003929040359760522,-0.0031558857511471555,-0.0028215799578475936
2012-04-17,109.4263916015625,59.29986572265625,80.70394897460938,160.25,0.014812157592764441,0.020321089518415603,-0.0006002240471124631,-0.0013087791666472892,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.008306060974355073,0.00635548960497407,0.004384119871047365
2012-04-18,109.05657196044922,59.14887619018555,80.93930053710938,159.30999755859375,-0.00337962017846527,-0.0025462036149773715,0.002916233536156332,-0.005865849868369688,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0022188600314139995,-0.001994814982865809,-0.001802957798027641
2012-04-19,108.35635375976562,58.482906341552734,81.01547241210938,159.42999267578125,-0.0064206877962158515,-0.011259213894300735,0.0009410987554194783,0.0007532177454423472,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.00399639629741369,-0.0028978170531329967,-0.0018846467355198636
2012-04-20,108.53730773925781,58.323055267333984,81.02922821044922,159.5399932861328,0.0016699895595728709,-0.00273329566224334,0.0001697922375847316,0.0006899618353195525,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-5.088800744154631e-05,0.0001939072433192571,0.00025463751889060176
2012-04-23,107.62464904785156,57.79027557373047,81.61766815185547,159.07000732421875,-0.008408709506585121,-0.009134975716917237,0.007262070173961854,-0.0029458817957397354,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.00330687421132006,-0.0021108744568695548,-0.0008975342597832771
2012-04-24,108.03374481201172,57.479469299316406,81.04313659667969,159.3000030517578,0.003801134477830148,-0.0053781760223228225,-0.007039303721674828,0.0014458773932806146,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.001792616968221722,-0.0017586948568084869,-0.002088808407239282
2012-04-25,109.51290893554688,59.00680923461914,80.62786102294922,159.6199951171875,0.013691686112603296,0.026571921312448454,-0.005124130076518796,0.0020087386020055664,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.00928705398763463,0.00666651706569303,0.00440225200297258
2012-04-26,110.27611541748047,59.35313415527344,81.11238861083984,161.02999877929688,0.006969100623404723,0.005869236536367506,0.00600943125295994,0.008833502726736775,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.006920317784867236,0.007019191108039358,0.007111400263069778
2012-04-27,110.45706939697266,59.70831298828125,81.18154907226562,161.3800048828125,0.0016409172449276532,0.005984163061695025,0.0008526497938261546,0.0021735459614287134,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0026628190154693865,0.0022694294626652263,0.0020573124313652017
2012-04-30,110.04794311523438,59.2821044921875,81.20236206054688,161.8800048828125,-0.003703939313000615,-0.007138176826020914,0.0002563758454858789,0.003098277264045768,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0018718657573724706,-0.0011092505198417664,-0.0003727928322730216
2012-05-01,110.73248291015625,59.379764556884766,80.78120422363281,161.32000732421875,0.006220377914788244,0.0016473785054329504,-0.005186521995505955,-0.003459337420944286,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0001945257490572616,-0.0008347391146195596,-0.0017875102332813642
2012-05-02,110.40203094482422,59.54848861694336,81.3500747680664,160.58999633789062,-0.002984236934343354,0.0028414403680727673,0.007042115178906627,-0.004525235266453653,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0005935208365455968,0.0006567968883039283,0.000886994436337311
2012-05-03,109.56011962890625,58.91802215576172,81.32929992675781,158.97000122070312,-0.007625868009065284,-0.010587446899571695,-0.0002553758108744253,-0.010087771057537998,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0071391154442623506,-0.006531088427846988,-0.006106217314113358
2012-05-04,107.78988647460938,57.45284652709961,81.96765899658203,159.47000122070312,-0.016157641670097478,-0.02486803825132866,0.00784906633155713,0.0031452475068289854,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.007507841520760006,-0.004659817885114449,-0.001887424103911379
2012-05-07,107.86856079101562,57.50612258911133,81.98146057128906,159.0800018310547,0.0007298858824271726,0.0009273006514409765,0.00016837829548865813,-0.0024455972073937904,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0001550080945092458,-0.0003154179413673491,-0.0005226066169883223
2012-05-08,107.4358139038086,57.293006896972656,82.41854858398438,156.0,-0.004011798099776587,-0.0037059652528029785,0.005331547030870798,-0.019361338921316418,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.005436888810756296,-0.005430069533153993,-0.0057140496864166845
2012-05-09,106.79853057861328,57.11538314819336,82.47411346435547,154.47000122070312,-0.005931758712843127,-0.00310026927193241,0.0006741793118871797,-0.00980768448267233,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.004541383288890172,-0.00451431348040813,-0.004467224423062114
2012-05-10,107.01880645751953,56.99996566772461,82.23123931884766,154.77000427246094,0.0020625366071316265,-0.002020777487726666,-0.0029448530612309343,0.0019421444253708842,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0002402373791137724,-0.00020421226140815484,-0.0003130760846965909
2012-05-11,106.69622802734375,56.991092681884766,82.91120910644531,153.55999755859375,-0.003014221900370595,-0.00015566651200404902,0.00826899598291475,-0.007818095757993637,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0006797470468633826,-0.0004047480066807158,-0.00014041815547708716
2012-05-14,105.5160903930664,56.45830154418945,84.06986999511719,151.3300018310547,-0.011060724976846403,-0.00934867384749527,0.01397471947591944,-0.014521983348483536,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0052391656742264425,-0.003991404784860755,-0.002820136669772497
2012-05-15,104.91020965576172,56.271812438964844,84.40985107421875,149.74000549316406,-0.005742069622250767,-0.0033031299228625244,0.004044030032653856,-0.010506815031071648,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.003876996135882771,-0.003655820234438138,-0.0034560779288033477
2012-05-16,104.50897216796875,55.88998031616211,84.6527099609375,149.4600067138672,-0.0038245799823443116,-0.006785495370650985,0.0028771391446387184,-0.0018698996195085638,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0024007089569662854,-0.0016801704759538843,-0.001062261648214878
2012-05-17,102.958984375,54.70895004272461,86.15128326416016,152.8000030517578,-0.014831145697974946,-0.021131341731676634,0.017702602833555625,0.022347090779173184,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0010218015457693075,0.004801384444230752,0.008888350971235755
2012-05-18,102.07782745361328,53.998558044433594,86.17216491699219,154.5500030517578,-0.008558329578867485,-0.012984932040118524,0.00024238353789818312,0.011452879352412237,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.002461999682168897,-0.0008665843613583912,0.000882400272139542
2012-05-21,103.83233642578125,55.50815200805664,85.9917221069336,154.64999389648438,0.017187953700966707,0.027956190281615445,-0.0020939802340165237,0.000646980541909592,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.010924286072618805,0.008284516510876196,0.005834098310986193
2012-05-22,104.01329040527344,55.44597625732422,85.0342788696289,152.0800018310547,0.001742751687202393,-0.0011201192704703988,-0.011134132610044478,-0.016618119410660492,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.006782404900993244,-0.00795537993421743,-0.009523399161248973
