Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_base_SPY,w_base_QQQ,w_base_IWM,w_base_EFA,w_base_EEM,w_base_TLT,w_base_LQD,w_base_GLD,w_tilt_SPY,w_tilt_QQQ,w_tilt_IWM,w_tilt_EFA,w_tilt_EEM,w_tilt_TLT,w_tilt_LQD,w_tilt_GLD,ret_base,ret_tilt,eq_base,eq_tilt
2010-09-15,85.8480224609375,41.75603485107422,53.049468994140625,34.73567581176758,31.42505645751953,66.6343002319336,64.59595489501953,123.94000244140625,0.0038101257516816034,0.0063025169378119195,0.005677137518027564,0.00036928547086967356,0.0013865097299867735,-0.014945310345613194,-0.0016159667082096263,-0.0006452186217993372,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,-0.0023083638131026615,-0.0032336479839426904,0.9986222948727339,0.9927009955142414
2010-09-16,85.82520294189453,41.92218017578125,52.708580017089844,34.56890106201172,31.265424728393555,65.9761962890625,64.39292907714844,124.62999725341797,-0.00026584831879095105,0.003971058488441148,-0.006446604505521147,-0.004812815522389879,-0.005092705339591053,-0.009925448782126978,-0.0031479609603346503,0.005551728568144121,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,-0.0030488789339573686,-0.0030391995335858307,0.9955776163949163,0.9896839791116844
2010-09-17,85.8572769165039,42.064186096191406,52.92772674560547,34.40211486816406,31.214628219604492,66.24331665039062,64.60179901123047,124.54000091552734,0.0003736429600618152,0.003381645427456892,0.004149085662195073,-0.004836423436889614,-0.0016260075843113064,0.004040564343497088,0.003238428728360887,-0.0007223690048192566,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,0.0028463741919682443,0.0028199378458684653,0.998411402828324,0.9924748264198311
2010-09-20,87.1700439453125,42.80046463012695,54.396820068359375,34.99868392944336,31.708045959472656,66.62776184082031,64.68299102783203,124.87000274658203,0.015174392254622582,0.017352266274991646,0.027378360896562537,0.01719241755122347,0.01568362630312725,0.005786756118884462,0.0012560182408298814,0.0026462613270075153,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,0.003388979826652848,0.0024199165458595145,1.0017949989312094,0.9948765326736336
2010-09-21,86.9945068359375,42.79168701171875,54.08026885986328,34.992271423339844,31.613710403442383,67.55294799804688,65.1761245727539,126.01000213623047,-0.002015762312432834,-0.00020510334815959652,-0.005836294284121024,-0.00018323813667464606,-0.002979564410078961,0.01379037002428607,0.00759493722244553,0.009088067711881642,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,0.007430283594608803,0.008412765123159879,1.009238619876929,1.0032461952695606
2010-09-22,86.56708526611328,42.67774200439453,53.43904495239258,34.94095993041992,31.63547134399414,68.15888214111328,65.13554382324219,126.19999694824219,-0.004925311282347522,-0.0026663352298497145,-0.011927745574635829,-0.0014674426201803925,0.0006881019108604391,0.00892977670285866,-0.0006228260496241589,0.0015066400907297606,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,-3.1378035830709422e-06,0.0008819485002405952,1.0092354530843715,1.0041310067468507
2010-09-23,85.86492156982422,42.66020965576172,52.792179107666016,34.562469482421875,31.432315826416016,68.3543701171875,65.18194580078125,126.30000305175781,-0.008144283539249564,-0.00041089218895962176,-0.012178600888799629,-0.0108913816954197,-0.006442471802613259,0.0028640165912969806,0.0007121374058689511,0.0007921275940185879,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,0.00016879371628380054,0.0008491576430637087,1.009405805687103,1.0049836722658672
2010-09-24,87.63561248779297,43.52797317504883,54.50905227661133,35.524696350097656,32.01278305053711,67.4356460571289,65.03691101074219,126.69000244140625,0.020412068555284435,0.020137165308623306,0.03200372791514994,0.027459730133362115,0.01829876323011259,-0.013531747100767433,-0.0022275552644561714,0.003083123365456686,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,-0.0005797628172499087,-0.0026253994048681746,1.0088205897334492,1.0023451887307981
2010-09-27,87.21586608886719,43.291297912597656,54.3707389831543,35.34507751464844,31.954740524291992,68.60848999023438,65.37339782714844,126.72000122070312,-0.0048011856537168995,-0.005452150099137576,-0.0025406618851357976,-0.005068993740438454,-0.0018147503273779897,0.017242536499428418,0.005160444233740513,0.00023676081451817765,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,0.005161430600543393,0.006065977592742181,1.0140275471957576,1.008425392185832
2010-09-28,87.52114868164062,43.27376937866211,54.90778350830078,35.55034255981445,32.186927795410156,69.07758331298828,65.48942565917969,127.8499984741211,0.003494198453426911,-0.00040497939234862557,0.009828991763614958,0.00579065949604507,0.007239858001359067,0.006813980913419115,0.0017732746297882684,0.008877752103090941,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,0.003182965045594611,0.0034300020335224874,1.0172551614337517,1.0118842933316852
2010-09-29,87.3685073852539,43.203651428222656,55.0623893737793,35.492618560791016,32.29575729370117,68.7909164428711,65.4256362915039,127.94999694824219,-0.0017455730496358512,-0.0016216479435029463,0.0028117800179359165,-0.0016250452068975463,0.003375467428883283,-0.004158561001977645,-0.0009745154113449672,0.0007818489523421235,0.016955877602057766,0.014754655465402312,0.03196207253643998,0.009674835508201746,0.008736879754768398,0.0945764722412831,0.7400379395838358,0.08330126730801089,0.0016500499368590517,0.0028716789411253507,0.00622073560665911,0.0009415001743992665,0.008502236348976216,0.13805469617609953,0.7201629925279823,0.12159611028789916,-0.0009992366525038003,-0.0011437257724701663,1.0162386827914984,1.010726975186644
2010-09-30,87.10897827148438,43.01082229614258,54.92404556274414,35.229610443115234,32.484405517578125,68.74531555175781,65.61129760742188,127.91000366210938,-0.0029749317420533217,-0.004473250146802332,-0.002515653572628729,-0.007437812237241381,0.005824275487118502,-0.000663110979891357,0.0028337268681770666,-0.00031261851296093823,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,0.001707098406872618,0.0017860710110058585,1.017973502227894,1.0125322053370664
2010-10-01,87.47537231445312,42.95824432373047,55.216976165771484,35.5824089050293,32.96328353881836,68.4130630493164,65.29328155517578,128.91000366210938,0.004197335897003995,-0.001223183664424532,0.0053192042185514765,0.009964449094304051,0.014634178057540304,-0.004844810148981971,-0.004858755589922659,0.00778759462161549,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,-0.0026734666195072183,-0.002724664713412227,1.0152519840501448,1.009773394565991
2010-10-04,86.8189697265625,42.493675231933594,54.468387603759766,35.06924057006836,32.86171340942383,68.58959197998047,65.39811706542969,128.4600067138672,-0.007532151457414926,-0.010873334884640151,-0.013649955826638305,-0.0145269746244443,-0.00308606805058087,0.00257701616542505,0.001604321842849643,-0.003496890769369543,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,5.444702567878354e-05,0.0006311737468188605,1.0153072615009908,1.0104107370228772
2010-10-05,88.5667724609375,43.52797317504883,56.01438903808594,36.06352615356445,33.456703186035156,68.17765808105469,65.53208923339844,130.99000549316406,0.01993161558694201,0.024048546130856163,0.027988115427667104,0.027957589499407298,0.017943906740427895,-0.006023885753378089,0.002046467633597615,0.01950340225140046,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,0.005078507853301113,0.004191623276443389,1.0204635074020372,1.0146459981869507
2010-10-06,88.55916595458984,43.15106964111328,55.82722473144531,36.36500930786133,33.44218444824219,69.03433990478516,65.9572525024414,131.80999755859375,-8.588811351195602e-05,-0.008696586790557514,-0.0033469560220398265,0.008325030834701153,-0.00043405020724085475,0.012487143515938826,0.006466908194308729,0.006240446856903503,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,0.006222969368793495,0.006840415683023612,1.0268138205505715,1.0215865985856658
2010-10-07,88.45228576660156,43.3088493347168,55.66452407836914,36.243133544921875,33.14468765258789,68.45882415771484,65.93975830078125,130.3699951171875,-0.0012076077557443554,0.003649780629446653,-0.002918615418765924,-0.0033570856549367534,-0.008935658509235278,-0.008371603231069003,-0.0002652706328403198,-0.010984948981022313,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,-0.002217657990008644,-0.002886035995780833,1.0245366986771762,1.0186382628893402
2010-10-08,88.94841766357422,43.60686111450195,56.37240219116211,36.480472564697266,33.54376220703125,68.15802001953125,65.87571716308594,131.66000366210938,0.005593362155448034,0.006857516232468885,0.012636682497015883,0.0065271752902358315,0.011968468873792215,-0.0044036242542730974,-0.0009716786668443333,0.009846345633437892,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,0.000719073718002383,0.0004669892445173993,1.0252734160903239,1.0191139560021636
2010-10-11,89.03238677978516,43.624385833740234,56.421226501464844,36.435577392578125,33.52199172973633,68.17105102539062,65.9339370727539,132.2899932861328,0.0009435750411803667,0.00040179912788484984,0.000865728213873318,-0.0012314210059019004,-0.0006492278631542447,0.00019116987740286362,0.0008833937664380898,0.004773561868528731,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,0.0011552541257373473,0.0013173177864000466,1.026457867434271,1.0204564529427738
2010-10-12,89.30714416503906,43.922401428222656,56.56768798828125,36.35859680175781,33.384124755859375,67.49747467041016,65.83491516113281,131.9600067138672,0.003081286590635557,0.006808170920186818,0.002592494485122998,-0.002115021438703124,-0.00412121271569621,-0.009929818078901143,-0.001502964146419039,-0.0024975344847284475,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,-0.0020305374575142446,-0.0026059735653200886,1.0243736062858855,1.0177971704018445
2010-10-13,90.00172424316406,44.281776428222656,57.430206298828125,36.769142150878906,34.00088119506836,67.39285278320312,65.79997253417969,134.07000732421875,0.00774734187350834,0.008148752073604992,0.015132468454768677,0.011228288150721077,0.018305961504502033,-0.0015512143852118854,-0.0005309022309454292,0.015863209004852052,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,0.0021488509352432855,0.0021031567345971584,1.0265748324677912,1.019937757375229
2010-10-14,89.65055847167969,44.19412612915039,57.3895263671875,37.025733947753906,33.942832946777344,66.38571166992188,65.27001953125,134.75,-0.003909398905799222,-0.0019813378606561294,-0.000708587842841446,0.006954218084755048,-0.001708716196865634,-0.015057122870517858,-0.008086609032639025,0.0050591035458271705,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,-0.006765923712900712,-0.006912416213677247,1.0196291054657303,1.012887523084207
2010-10-15,89.83375549316406,45.13200759887695,57.194244384765625,36.903839111328125,33.8992919921875,65.57478332519531,64.85646057128906,133.67999267578125,0.002041371538890502,0.020999810399285224,-0.003408548526708799,-0.0032975963972314837,-0.0012835966033568624,-0.012290626114015879,-0.006356282780101807,-0.007972380291159098,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,-0.006255046014301145,-0.00684063669040383,1.0132512784935215,1.0059587275305448
2010-10-18,90.27648162841797,44.96546936035156,57.674312591552734,36.98724365234375,33.9138069152832,66.10452270507812,65.30493927001953,134.27999877929688,0.00491617838063263,-0.0036968499854825865,0.008358614654443208,0.002257500453840766,0.00042808612351352693,0.008045945162860946,0.006891143980481296,0.004478333523157296,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,0.006484215255237288,0.006472885693493079,1.019821417890918,1.0124701833862217
2010-10-19,89.09344482421875,44.54472732543945,56.551456451416016,36.172569274902344,32.8399543762207,66.5034408569336,65.3107681274414,130.11000061035156,-0.0131912186439882,-0.009401054834985878,-0.019660927993931487,-0.022272010292376798,-0.032176319796991315,0.006016521851232248,8.92520132822483e-05,-0.031546911814677614,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,-0.004138110680088824,-0.004243888180823777,1.0156012839897601,1.0081733731415126
2010-10-20,89.9635238647461,44.86903762817383,57.12914276123047,36.8525390625,33.36237335205078,66.64730834960938,65.42720794677734,131.32000732421875,0.009718537012344264,0.007254178930641508,0.010163410229681702,0.018623442154066527,0.015782823297944226,0.002160972424400498,0.0017812705018123154,0.009256897200788039,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,0.003406904276619529,0.003197391368867714,1.0190613403475253,1.0113968979831174
2010-10-21,90.16197204589844,44.956695556640625,56.852500915527344,36.65367126464844,33.36237335205078,65.85599517822266,65.25251007080078,129.47000122070312,0.0022034444423386645,0.0019517337222834108,-0.00485415686218893,-0.0054109246598965655,0.0,-0.01194419396255153,-0.002673681619409507,-0.014187944908196748,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,-0.004553740359972383,-0.005424594901283736,1.0144207995926973,1.0059104795271439
2010-10-22,90.32990264892578,45.26348114013672,57.218658447265625,36.749900817871094,33.39863967895508,66.30068969726562,65.33405303955078,129.72999572753906,0.0018608112056890391,0.0068008460450608155,0.00641983111871447,0.002621932574132124,0.0010864523716791474,0.006729832816795955,0.0012488724322965439,0.0020061311504173673,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,0.002119596205464746,0.00219864682949624,1.0165709620702585,1.0081221214137133
2010-10-25,90.59703063964844,45.48260498046875,57.56039810180664,36.891021728515625,33.761444091796875,66.49037170410156,65.5670394897461,130.85000610351562,0.0029528846807904685,0.004829393213207744,0.005954756462212885,0.003832681028800522,0.010804273065629921,0.002856850963357971,0.0035597364654762487,0.00859634097185058,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,0.004157991250073285,0.004284137012999209,1.0207978552356254,1.012441054707685
2010-10-26,90.61227416992188,45.605323791503906,57.51972579956055,36.65367126464844,33.7324104309082,65.4636001586914,65.21761322021484,130.8800048828125,0.00016824224700240364,0.002694514782335844,-0.0007068519316923982,-0.006454613602932646,-0.0008603350004179333,-0.015562885372750301,-0.005343549013376858,0.00022923454070244986,0.018908859834929743,0.0165107780169359,0.035219350050382764,0.010920988677810807,0.01000823618582121,0.09084312546412471,0.7197485297986868,0.09784013197130809,0.0018193504255662565,0.015886146110223116,0.006777387961167772,0.001050782837888289,0.009629606926487157,0.13110955426377632,0.6925191711300205,0.1412080003448707,-0.005293690616146118,-0.00568532949453179,1.0153940672083825,1.0066849937178806
